sweep,run_name,seed,model_type,node_encoder_name,dual_read,weather_mode,graph_mode,mask_physics_impossible,physics_weight,require_full_span,resolution,tstr_protocol,synthetic_source,target,metric,value
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,1,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,pinball_q10,40.03752517700195
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,1,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,pinball_q50,103.14451599121094
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,1,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,pinball_q90,71.09652709960938
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,1,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,r2,0.8452791054345723
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,1,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,rmse,576.843017578125
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,1,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,rmse_maxnorm,0.025036590173840523
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,1,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,sharpness,502.6236877441406
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,coverage,0.86182145014528
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,efe,8.069024085998535
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,export_violation_count,70435.0
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,export_violation_mag,428.8143615722656
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,export_violation_rate,0.07923187768357419
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,mae,216.11019897460938
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,mape,56.74150085449219
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,mbe,-52.663639068603516
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,nexport_violation_mag,0.04828990558246234
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,nmae,0.024336734118762318
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,nmbe,-0.005930589985203099
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,npinball_q10,0.004773581994546426
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,npinball_q50,0.012168367059381159
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,npinball_q90,0.008463465200888145
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,nrmse,0.06870966730891047
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,nsharpness,0.06007253973333685
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,pinball_q10,42.389408111572266
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,pinball_q50,108.05509948730469
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,pinball_q90,75.15557098388672
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=False,2,baseline_cvae,earne_temporal,True,False,spatial_knn,False,0.0,True,native,,,pv,r2,0.8262345207999604
